TIMESTAMP,PM2.5,PM10,TEMPERATURE,HUMIDITY,RH,WS,WD,SR,RF,AT,NO2,Ozone
2025-12-05 16:00:00,22.3,29.99,30.31,51.12,65.91,2.02,65.09,2.83,0.0,33.89,51.12,50.73
2025-12-05 17:00:00,22.3,29.99,30.31,51.11,66.27,1.76,50.8,0.0,0.0,32.77,79.61,48.36
2025-12-05 18:00:00,22.3,29.99,30.31,51.1,66.68,1.12,233.38,0.0,0.0,30.88,46.33,40.83
2025-12-05 19:00:00,22.3,29.99,30.31,51.1,67.58,1.08,250.88,0.0,0.0,29.12,45.95,43.39
2025-12-05 20:00:00,22.3,29.99,30.31,51.09,70.59,1.14,198.05,0.0,0.0,26.08,15.4,39.25
2025-12-05 21:00:00,22.31,29.99,30.31,51.08,70.28,1.06,210.42,0.0,0.0,25.01,11.0,39.69
2025-12-05 22:00:00,22.31,29.99,30.31,51.08,69.65,1.04,207.96,0.0,0.0,24.28,10.41,40.59
2025-12-05 23:00:00,22.31,29.99,30.31,51.07,69.25,0.59,174.91,0.0,0.0,23.83,29.27,40.15
2025-12-06 00:00:00,22.31,29.99,30.3,51.07,68.71,0.8,205.63,0.0,0.0,23.21,22.27,38.05
2025-12-06 01:00:00,22.31,29.99,30.3,51.06,68.31,0.96,200.89,0.0,0.0,22.76,11.6,39.7
2025-12-06 02:00:00,22.31,29.99,30.3,51.05,67.76,0.73,196.73,0.0,0.0,22.12,8.59,44.16
2025-12-06 03:00:00,22.31,29.99,30.3,51.05,67.38,0.8,199.18,0.0,0.0,21.69,8.51,22.79
2025-12-06 04:00:00,22.31,29.99,30.3,51.04,67.03,0.66,181.41,0.0,0.0,21.29,8.4,23.93
2025-12-06 05:00:00,22.31,29.99,30.3,51.03,66.27,0.86,96.73,0.0,0.0,23.94,38.7,21.93
2025-12-06 06:00:00,22.31,29.99,30.3,51.03,63.12,1.33,40.52,0.0,0.0,26.96,46.99,20.99
2025-12-06 07:00:00,22.31,29.99,30.3,51.02,62.46,1.4,47.94,6.38,0.0,26.96,38.22,21.2
2025-12-06 08:00:00,22.31,29.99,30.3,51.02,62.07,1.49,53.89,106.85,0.0,27.87,32.93,32.42
2025-12-06 09:00:00,22.31,29.99,30.3,51.01,61.96,1.73,54.47,282.5,0.0,29.39,31.89,39.39
2025-12-06 10:00:00,22.31,29.99,30.3,51.0,61.82,1.79,52.83,395.5,0.0,31.25,31.09,41.76
2025-12-06 11:00:00,22.31,29.99,30.3,51.0,61.56,1.73,49.01,342.43,0.0,32.09,30.21,40.78
2025-12-06 12:00:00,22.31,29.99,30.29,50.99,61.42,1.62,41.24,390.17,0.0,32.86,28.45,41.56
2025-12-06 13:00:00,22.31,29.99,30.29,50.98,61.62,1.64,43.45,167.07,0.0,33.34,27.6,41.3
2025-12-06 14:00:00,22.31,29.99,30.29,50.98,61.62,1.83,53.62,83.28,0.0,33.62,33.56,40.78
2025-12-06 15:00:00,22.31,29.99,30.29,50.97,61.4,1.96,60.6,41.88,0.0,33.68,33.26,40.59
2025-12-06 16:00:00,22.31,29.99,30.29,50.97,61.9,1.86,54.87,8.35,0.0,33.12,44.22,41.28
2025-12-06 17:00:00,22.31,29.99,30.29,50.96,62.49,1.46,158.52,0.0,0.0,31.57,52.11,40.15
2025-12-06 18:00:00,22.31,29.99,30.29,50.95,64.24,0.97,204.01,0.0,0.0,28.31,47.6,41.11
2025-12-06 19:00:00,22.31,29.99,30.29,50.95,67.7,1.06,198.86,0.0,0.0,25.47,22.11,41.24
2025-12-06 20:00:00,22.31,29.99,30.29,50.94,68.97,0.86,209.45,0.0,0.0,23.76,13.09,40.16
2025-12-06 21:00:00,22.31,29.99,30.29,50.93,68.65,0.74,224.5,0.0,0.0,23.13,12.65,41.36
2025-12-06 22:00:00,22.31,29.99,30.29,50.93,67.64,0.82,204.18,0.0,0.0,21.98,11.93,39.97
2025-12-06 23:00:00,22.31,29.99,30.28,50.92,67.45,0.72,205.8,0.0,0.0,21.77,10.23,40.31
2025-12-07 00:00:00,22.31,29.99,30.28,50.92,67.01,0.64,188.06,0.0,0.0,21.26,11.02,39.84
2025-12-07 01:00:00,22.31,29.99,30.28,50.91,66.73,0.57,219.26,0.0,0.0,20.94,11.04,39.94
2025-12-07 02:00:00,22.31,29.99,30.28,50.9,66.35,0.63,186.91,0.0,0.0,20.52,11.09,41.08
2025-12-07 03:00:00,22.32,29.99,30.28,50.9,65.83,0.64,204.35,0.0,0.0,19.92,10.67,40.99
2025-12-07 04:00:00,22.32,29.99,30.28,50.89,65.57,0.63,205.5,0.0,0.0,19.61,9.07,40.13
2025-12-07 05:00:00,22.32,29.99,30.28,50.88,65.11,0.59,205.75,0.0,0.0,19.1,8.74,39.08
2025-12-07 06:00:00,22.32,29.99,30.28,50.88,64.88,0.51,207.77,0.0,0.0,18.82,8.91,41.48
2025-12-07 07:00:00,22.32,29.99,30.28,50.87,64.93,0.58,209.23,2.08,0.0,18.89,8.77,40.34
2025-12-07 08:00:00,22.32,29.99,30.28,50.87,66.76,0.83,192.65,150.12,0.2,21.02,9.5,40.29
2025-12-07 09:00:00,22.32,29.99,30.28,50.86,68.73,1.2,190.66,266.55,0.0,25.37,12.71,42.67
2025-12-07 10:00:00,22.32,29.99,30.28,50.85,61.41,1.55,50.71,406.38,0.0,31.19,31.63,41.3
2025-12-07 11:00:00,22.32,29.99,30.27,50.85,61.19,1.36,31.57,436.95,0.0,32.61,32.91,58.01
2025-12-07 12:00:00,22.32,29.99,30.27,50.84,61.4,1.6,41.61,405.72,0.0,33.39,32.63,62.2
2025-12-07 13:00:00,22.32,29.99,30.27,50.83,61.3,1.14,119.19,140.1,0.0,34.1,68.25,61.89
2025-12-07 14:00:00,22.32,29.99,30.27,50.83,61.05,1.05,21.75,52.83,0.0,34.5,48.67,58.88
2025-12-07 15:00:00,22.32,29.99,30.27,50.82,60.81,1.2,189.22,24.98,0.0,34.48,66.94,52.21
2025-12-07 16:00:00,22.32,29.99,30.27,50.81,60.75,1.75,52.15,2.62,0.0,34.06,214.1,49.59
2025-12-07 17:00:00,22.32,29.99,30.27,50.81,63.86,1.09,173.22,0.0,0.0,31.55,56.77,50.58
2025-12-07 18:00:00,22.32,29.99,30.27,50.8,67.54,1.23,205.18,0.0,0.0,27.8,19.71,51.36
2025-12-07 19:00:00,22.32,29.99,30.27,50.8,68.86,1.09,206.14,0.0,0.0,25.41,14.21,48.81
2025-12-07 20:00:00,22.32,29.99,30.27,50.79,68.93,0.89,198.68,0.0,0.0,23.56,12.25,52.59
2025-12-07 21:00:00,22.32,29.99,30.27,50.78,68.12,0.8,198.15,0.0,0.0,22.52,13.52,41.98
2025-12-07 22:00:00,22.32,29.99,30.26,50.78,67.38,0.53,220.55,0.0,0.0,21.67,11.4,40.9
2025-12-07 23:00:00,22.32,29.99,30.26,50.77,66.86,0.63,203.44,0.0,0.0,21.07,11.49,40.98
2025-12-08 00:00:00,22.32,29.99,30.26,50.76,65.93,0.62,197.03,0.0,0.0,20.02,11.09,30.93
2025-12-08 01:00:00,22.32,29.99,30.26,50.76,65.37,0.62,204.21,0.0,0.0,19.37,10.63,23.49
2025-12-08 02:00:00,22.32,29.99,30.26,50.75,65.28,0.55,197.99,0.0,0.0,19.26,9.74,21.15
2025-12-08 03:00:00,22.32,29.99,30.26,50.75,64.92,0.47,202.55,0.0,0.0,18.86,9.15,20.31
2025-12-08 04:00:00,22.32,29.99,30.26,50.74,64.61,0.31,146.9,0.0,0.0,18.49,10.71,19.25
2025-12-08 05:00:00,22.32,29.99,30.26,50.73,64.28,0.36,216.91,0.0,0.0,18.12,11.57,20.6
2025-12-08 06:00:00,22.32,29.99,30.26,50.73,63.77,0.32,187.61,0.0,0.0,17.52,13.21,17.17
2025-12-08 07:00:00,22.32,29.99,30.26,50.72,63.89,0.36,182.87,13.92,0.0,17.69,10.95,15.6
2025-12-08 08:00:00,22.32,29.99,30.26,50.71,65.55,0.8,180.83,172.22,0.0,19.58,10.52,13.94
2025-12-08 09:00:00,22.32,29.99,30.26,50.71,68.11,1.16,175.35,318.82,0.0,24.3,21.89,38.09
2025-12-08 10:00:00,22.33,29.99,30.25,50.7,67.14,1.51,183.31,402.6,0.0,29.9,59.74,38.62
2025-12-08 11:00:00,22.33,29.99,30.25,50.7,58.94,1.73,41.85,454.75,0.0,33.38,62.2,41.83
2025-12-08 15:00:00,22.33,29.99,30.25,50.67,61.33,1.2,221.86,9.78,0.0,34.8,19.93,41.96
2025-12-08 18:00:00,22.33,29.99,30.25,50.65,66.99,1.26,193.9,0.0,0.0,27.32,25.29,43.56
2025-12-08 19:00:00,22.33,29.99,30.25,50.65,67.76,1.19,216.98,0.0,0.0,25.16,17.56,44.02
2025-12-08 20:00:00,22.33,29.99,30.25,50.64,68.41,0.93,226.31,0.0,0.0,23.54,17.3,28.24
2025-12-08 21:00:00,22.33,29.99,30.24,50.63,67.59,0.76,195.16,0.0,0.0,21.9,14.63,20.49
2025-12-08 22:00:00,22.33,29.99,30.24,50.63,66.98,0.54,200.34,0.0,0.0,21.2,22.28,20.62
2025-12-08 23:00:00,22.33,29.99,30.24,50.62,65.97,0.58,185.55,0.0,0.0,20.04,14.09,20.59
2025-12-09 00:00:00,22.33,29.99,30.24,50.61,65.46,0.69,199.58,0.0,0.0,19.46,10.74,20.49
2025-12-09 01:00:00,22.33,29.99,30.24,50.61,64.78,0.51,186.31,0.0,0.0,18.68,10.33,19.48
2025-12-09 02:00:00,22.33,29.99,30.24,50.6,64.23,0.61,208.03,0.0,0.0,18.06,10.49,14.68
2025-12-09 03:00:00,22.33,29.99,30.24,50.6,63.63,0.61,198.04,0.0,0.0,17.37,10.65,14.68
2025-12-09 04:00:00,22.33,29.99,30.24,50.59,63.08,0.5,196.41,0.0,0.1,16.74,10.23,15.47
2025-12-09 05:00:00,22.33,29.99,30.24,50.58,62.54,0.5,200.49,0.0,0.0,16.12,9.56,16.75
2025-12-09 06:00:00,22.33,29.99,30.24,50.58,62.13,0.42,190.72,0.0,0.0,15.66,9.49,16.02
2025-12-09 07:00:00,22.33,29.99,30.24,50.57,62.74,0.43,197.96,53.15,0.0,16.35,10.01,15.35
2025-12-09 08:00:00,22.33,29.99,30.24,50.56,64.64,1.05,193.75,240.7,0.0,19.71,10.92,35.8
2025-12-09 09:00:00,22.33,29.99,30.23,50.56,63.95,1.2,157.26,377.98,0.0,24.98,41.84,25.6
2025-12-09 10:00:00,22.33,29.99,30.23,50.55,56.55,1.8,41.19,464.65,0.0,31.1,60.8,20.44
2025-12-09 11:00:00,22.33,29.99,30.23,50.55,54.2,1.58,26.23,492.42,0.0,32.76,29.28,20.46
2025-12-09 12:00:00,22.33,29.99,30.23,50.54,51.56,1.44,24.72,473.4,0.0,34.14,27.48,20.07
2025-12-09 13:00:00,22.33,29.99,30.23,50.53,51.16,1.62,33.94,147.4,0.1,34.89,52.83,20.65
2025-12-09 14:00:00,22.33,29.99,30.23,50.53,51.7,1.81,37.83,28.7,0.0,35.07,48.41,20.08
2025-12-09 15:00:00,22.33,29.99,30.23,50.52,52.1,1.91,44.83,6.75,0.0,35.03,141.56,21.51
2025-12-09 16:00:00,22.34,29.99,30.23,50.51,52.69,2.0,48.58,0.0,0.0,34.53,114.27,60.15
2025-12-09 17:00:00,22.34,29.99,30.23,50.51,54.39,1.53,178.25,0.0,0.0,32.68,158.79,62.0
2025-12-09 18:00:00,22.34,29.99,30.23,50.5,58.45,0.97,223.15,0.0,0.0,27.7,44.17,59.43
2025-12-09 19:00:00,22.34,29.99,30.23,50.5,62.87,1.0,204.82,0.0,0.0,22.99,15.85,60.77
2025-12-09 20:00:00,22.34,29.99,30.22,50.49,63.4,0.78,208.52,0.0,0.0,21.01,13.62,41.11
2025-12-09 21:00:00,22.34,29.99,30.22,50.48,64.0,0.5,194.53,0.0,0.0,19.43,16.78,42.45
2025-12-09 22:00:00,22.34,29.99,30.22,50.48,64.16,0.49,188.9,0.0,0.0,18.41,15.74,40.37
2025-12-09 23:00:00,22.34,29.99,30.22,50.47,63.82,0.45,196.77,0.0,0.0,17.89,17.0,3.68
2025-12-10 00:00:00,22.34,29.99,30.22,50.46,63.37,0.45,195.35,0.0,0.0,17.44,13.29,0.28
2025-12-10 01:00:00,22.34,29.99,30.22,50.46,63.09,0.31,176.47,0.0,0.0,16.79,12.75,0.17
2025-12-10 02:00:00,22.34,29.99,30.22,50.45,62.8,0.36,179.86,0.0,0.0,16.52,11.96,0.2
2025-12-10 03:00:00,22.34,29.99,30.22,50.44,62.2,0.29,177.33,0.0,0.0,15.72,12.18,0.35
2025-12-10 04:00:00,22.34,29.99,30.22,50.44,61.95,0.36,194.29,0.0,0.0,15.44,12.03,0.11
2025-12-10 05:00:00,22.34,29.99,30.22,50.43,61.8,0.41,194.69,0.0,0.0,15.27,11.74,0.13
2025-12-10 06:00:00,22.34,29.99,30.22,50.43,61.53,0.39,201.11,0.0,0.0,14.96,11.47,0.04
2025-12-10 07:00:00,22.34,29.99,30.21,50.42,62.05,0.45,194.47,53.38,0.0,15.6,12.7,0.19
2025-12-10 08:00:00,22.34,29.99,30.21,50.41,63.44,0.94,199.03,242.72,0.0,19.21,12.69,0.25
2025-12-10 09:00:00,22.34,29.99,30.21,50.41,63.72,1.25,181.63,387.83,0.0,24.5,22.75,0.16
2025-12-10 10:00:00,22.34,29.99,30.21,50.4,55.9,1.78,49.86,477.35,0.0,31.21,28.9,0.01
2025-12-10 11:00:00,22.34,29.99,30.21,50.39,53.37,1.84,37.89,505.95,0.0,32.8,27.93,20.59
2025-12-10 12:00:00,22.34,29.99,30.21,50.39,51.7,1.78,38.19,477.48,0.0,33.9,30.84,50.97
2025-12-10 13:00:00,22.34,29.99,30.21,50.38,51.16,2.24,54.74,179.32,0.0,34.41,31.48,52.55
2025-12-10 14:00:00,22.34,29.99,30.21,50.38,51.05,1.81,41.78,25.97,0.0,34.74,31.24,50.3
2025-12-10 15:00:00,22.34,29.99,30.21,50.37,50.59,2.01,55.99,3.55,0.0,34.86,34.54,59.29
2025-12-10 16:00:00,22.34,29.99,30.21,50.36,50.65,2.06,93.32,0.0,0.0,34.48,27.76,61.9
2025-12-10 17:00:00,22.34,29.99,30.21,50.36,52.75,1.76,131.79,0.0,0.0,32.7,48.95,62.61
2025-12-10 18:00:00,22.34,29.99,30.21,50.35,58.57,1.0,274.56,0.0,0.0,27.01,43.89,54.12
2025-12-10 19:00:00,22.34,29.99,30.2,50.34,61.69,0.93,208.53,0.0,0.0,22.66,19.16,31.06
2025-12-10 20:00:00,22.34,29.99,30.2,50.34,61.91,0.77,203.93,0.0,0.0,20.46,16.28,30.22
2025-12-10 21:00:00,22.34,29.99,30.2,50.33,62.81,0.51,202.42,0.0,0.1,18.95,16.7,31.12
2025-12-10 22:00:00,22.35,29.99,30.2,50.33,63.09,0.49,201.5,0.0,0.1,17.86,13.66,29.2
2025-12-10 23:00:00,22.35,29.99,30.2,50.32,63.08,0.41,196.21,0.0,0.1,16.87,14.09,30.52
2025-12-11 00:00:00,22.35,29.99,30.2,50.31,62.38,0.33,192.19,0.0,0.0,15.92,11.51,31.55
2025-12-11 01:00:00,22.35,29.99,30.2,50.31,61.8,0.22,185.56,0.0,0.0,15.24,11.8,30.73
2025-12-11 02:00:00,22.35,29.99,30.2,50.3,61.23,0.18,166.98,0.0,0.0,14.58,11.34,31.46
2025-12-11 03:00:00,22.35,29.99,30.2,50.29,60.89,0.15,195.27,0.0,0.0,14.2,10.52,25.89
2025-12-11 04:00:00,22.35,29.99,30.2,50.29,60.6,0.1,145.92,0.0,0.0,13.87,11.49,20.64
2025-12-11 05:00:00,22.35,29.99,30.2,50.28,60.42,0.13,129.55,0.0,0.0,13.67,13.18,18.88
2025-12-11 06:00:00,22.35,29.99,30.19,50.28,60.44,0.1,182.07,0.0,0.0,13.69,29.07,15.36
2025-12-11 07:00:00,22.35,29.99,30.19,50.27,60.36,0.2,185.64,43.9,0.0,13.6,17.54,17.04
2025-12-11 08:00:00,22.35,29.99,30.19,50.26,62.73,0.74,196.2,239.62,0.0,17.66,16.12,14.64
2025-12-11 09:00:00,22.35,29.99,30.19,50.26,63.34,1.22,192.28,377.53,0.0,23.37,14.57,17.37
2025-12-11 10:00:00,22.35,29.99,30.19,50.25,61.09,1.57,164.88,466.3,0.0,30.12,49.32,14.68
2025-12-11 11:00:00,22.35,29.99,30.19,50.24,54.77,1.37,29.16,501.12,0.0,32.7,76.95,16.41
2025-12-11 12:00:00,22.35,29.99,30.19,50.24,54.45,1.49,38.52,469.38,0.0,33.5,62.07,49.97
2025-12-11 13:00:00,22.35,29.99,30.19,50.23,53.6,1.55,44.39,147.97,0.0,34.01,61.58,62.24
2025-12-11 14:00:00,22.35,29.99,30.19,50.23,52.45,1.59,46.05,27.55,0.1,34.35,66.07,59.22
2025-12-11 15:00:00,22.35,29.99,30.19,50.22,52.03,1.54,56.35,4.25,0.0,34.45,108.01,64.81
2025-12-11 16:00:00,22.35,29.99,30.19,50.21,52.76,1.94,57.32,0.0,0.0,34.0,89.67,62.34
2025-12-11 17:00:00,22.35,29.99,30.19,50.21,56.62,1.27,216.24,0.0,0.0,31.28,179.88,59.68
2025-12-11 18:00:00,22.35,29.99,30.18,50.2,60.59,1.03,202.13,0.0,0.0,25.46,37.71,47.24
2025-12-11 19:00:00,22.35,29.99,30.18,50.19,63.09,0.77,210.61,0.0,0.0,21.99,19.26,40.05
2025-12-11 20:00:00,22.35,29.99,30.18,50.19,63.04,0.62,212.25,0.0,0.0,20.58,17.96,41.78
2025-12-11 21:00:00,22.35,29.99,30.18,50.18,62.64,0.47,206.07,0.0,0.0,18.39,17.85,32.65
2025-12-11 22:00:00,22.35,29.99,30.18,50.18,62.98,0.43,201.86,0.0,0.0,17.59,17.72,30.16
2025-12-11 23:00:00,22.35,29.99,30.18,50.17,62.82,0.34,201.8,0.0,0.0,16.56,16.62,30.58
2025-12-12 00:00:00,22.35,29.99,30.18,50.16,62.11,0.33,204.2,0.0,0.0,15.61,15.82,29.92
2025-12-12 01:00:00,22.35,29.99,30.18,50.16,61.76,0.26,199.48,0.0,0.0,15.21,13.53,30.68
2025-12-12 02:00:00,22.35,29.99,30.18,50.15,61.27,0.18,171.75,0.0,0.0,14.64,13.69,30.37
2025-12-12 03:00:00,22.35,29.99,30.18,50.14,60.71,0.2,189.41,0.0,0.0,13.99,16.19,23.43
2025-12-12 04:00:00,22.35,29.99,30.18,50.14,60.49,0.12,138.06,0.0,0.0,13.74,14.7,20.83
2025-12-12 05:00:00,22.36,29.99,30.17,50.13,60.04,0.15,147.45,0.0,0.0,13.24,16.48,21.15
2025-12-12 06:00:00,22.36,29.99,30.17,50.13,59.81,0.11,165.3,0.0,0.0,12.98,13.45,16.73
2025-12-12 07:00:00,22.36,29.99,30.17,50.12,60.02,0.19,169.7,34.55,0.0,13.23,13.24,15.54
2025-12-12 08:00:00,22.36,29.99,30.17,50.11,62.7,0.67,183.86,211.95,0.0,16.47,20.59,16.91
2025-12-12 09:00:00,22.36,29.99,30.17,50.11,63.62,1.07,199.51,370.48,0.0,21.91,17.71,32.12
2025-12-12 10:00:00,22.36,29.99,30.17,50.1,61.97,1.26,206.3,443.73,0.0,27.85,43.1,40.33
2025-12-12 11:00:00,22.36,29.99,30.17,50.09,59.12,1.31,137.33,467.4,0.0,32.5,46.33,41.08
2025-12-12 12:00:00,22.36,29.99,30.17,50.09,55.12,1.34,70.48,444.32,0.0,33.67,33.89,60.41
2025-12-12 13:00:00,22.36,29.99,30.17,50.08,54.12,0.93,266.99,128.42,0.0,33.94,24.84,58.29
2025-12-12 14:00:00,22.36,29.99,30.17,50.07,53.76,0.9,102.31,32.12,0.0,34.22,29.29,59.79
2025-12-12 15:00:00,22.36,29.99,30.17,50.07,53.68,0.91,108.11,5.2,0.0,34.15,29.46,62.11
2025-12-12 16:00:00,22.36,29.99,30.17,50.06,53.59,1.62,67.43,0.0,0.0,33.87,34.13,62.03
2025-12-12 17:00:00,22.36,29.99,30.16,50.06,60.24,0.94,174.57,0.0,0.0,30.15,41.73,58.5
2025-12-12 18:00:00,22.36,29.99,30.16,50.05,62.35,0.78,198.52,0.0,0.0,25.27,44.82,60.49
2025-12-12 19:00:00,22.36,29.99,30.16,50.04,62.16,0.74,198.6,0.0,0.0,22.59,16.45,56.3
2025-12-12 20:00:00,22.36,29.99,30.16,50.04,63.51,0.46,198.88,0.0,0.0,21.09,16.66,52.54
2025-12-12 21:00:00,22.36,29.99,30.16,50.03,64.28,0.5,205.49,0.0,0.0,18.71,16.47,30.6
2025-12-12 22:00:00,22.36,29.99,30.16,50.02,64.11,0.41,191.67,0.0,0.0,18.23,21.01,31.58
2025-12-12 23:00:00,22.36,29.99,30.16,50.02,63.41,0.38,200.05,0.0,0.0,17.1,17.38,28.75
2025-12-13 00:00:00,22.36,29.99,30.16,50.01,63.02,0.25,168.58,0.0,0.0,16.66,14.75,30.64
2025-12-13 01:00:00,22.36,29.99,30.16,50.01,62.23,0.34,201.37,0.0,0.0,15.74,16.7,32.34
2025-12-13 02:00:00,22.36,29.99,30.16,50.0,62.08,0.27,182.3,0.0,0.0,15.57,13.91,29.18
2025-12-13 03:00:00,22.36,29.99,30.16,49.99,61.28,0.26,194.84,0.0,0.0,14.65,11.99,32.23
2025-12-13 04:00:00,22.36,29.99,30.15,49.99,61.11,0.27,194.23,0.0,0.1,14.46,11.31,24.28
2025-12-13 05:00:00,22.36,29.99,30.15,49.98,60.7,0.18,182.53,0.0,0.0,13.99,11.45,21.87
2025-12-13 06:00:00,22.36,29.99,30.15,49.97,60.29,0.11,181.77,0.0,0.0,13.52,11.51,18.19
2025-12-13 07:00:00,22.36,29.99,30.15,49.97,60.63,0.14,174.52,24.77,0.0,13.91,14.75,14.04
2025-12-13 08:00:00,22.36,29.99,30.15,49.96,62.85,0.52,167.66,172.68,0.0,16.48,19.51,15.4
2025-12-13 09:00:00,22.36,29.99,30.15,49.96,64.54,1.03,203.63,319.75,0.0,21.47,68.64,15.12
2025-12-13 10:00:00,22.36,29.99,30.15,49.95,62.2,1.44,170.8,430.2,0.0,27.08,43.25,27.19
2025-12-13 11:00:00,22.37,29.99,30.15,49.94,60.74,1.45,202.14,457.2,0.0,31.31,38.02,51.13
2025-12-13 12:00:00,22.37,29.99,30.15,49.94,60.03,1.58,206.46,433.18,0.0,33.1,20.38,50.77
2025-12-13 13:00:00,22.37,29.99,30.15,49.93,56.41,1.93,212.64,136.3,0.0,33.66,12.24,51.6
2025-12-13 14:00:00,22.37,29.99,30.15,49.92,56.66,1.72,213.93,27.7,0.0,33.71,13.2,52.67
2025-12-13 15:00:00,22.37,29.99,30.15,49.92,58.64,1.65,213.84,7.08,0.0,33.3,14.16,48.36
2025-12-13 16:00:00,22.37,29.99,30.14,49.91,59.91,1.28,199.71,0.0,0.0,32.5,16.36,51.1
2025-12-13 17:00:00,22.37,29.99,30.14,49.91,62.71,1.16,203.79,0.0,0.0,29.77,15.7,54.44
2025-12-13 18:00:00,22.37,29.99,30.14,49.9,64.2,0.85,186.97,0.0,0.0,26.09,16.05,52.0
2025-12-13 19:00:00,22.37,29.99,30.14,49.89,63.84,0.81,204.21,0.0,0.0,23.32,14.97,42.8
2025-12-13 20:00:00,22.37,29.99,30.14,49.89,65.08,0.61,203.85,0.0,0.0,20.88,14.5,30.41
2025-12-13 21:00:00,22.37,29.99,30.14,49.88,65.45,0.51,190.82,0.0,0.0,19.91,15.24,30.38
2025-12-13 22:00:00,22.37,29.99,30.14,49.87,64.8,0.47,202.74,0.0,0.0,18.7,14.13,30.2
2025-12-13 23:00:00,22.37,29.99,30.14,49.87,64.13,0.4,200.62,0.0,0.0,17.94,13.12,31.73
2025-12-14 00:00:00,22.37,29.99,30.14,49.86,63.72,0.34,204.58,0.0,0.0,17.46,11.9,29.52
2025-12-14 01:00:00,22.37,29.99,30.14,49.86,63.2,0.34,201.65,0.0,0.0,16.87,13.26,30.76
2025-12-14 02:00:00,22.37,29.99,30.14,49.85,62.76,0.29,194.51,0.0,0.0,16.36,16.96,31.46
2025-12-14 03:00:00,22.37,29.99,30.13,49.84,62.37,0.24,188.24,0.0,0.0,15.92,12.36,30.95
2025-12-14 04:00:00,22.37,29.99,30.13,49.84,61.95,0.29,196.16,0.0,0.0,15.43,11.38,30.0
2025-12-14 05:00:00,22.37,29.99,30.13,49.83,61.7,0.19,189.12,0.0,0.0,15.14,12.5,30.05
2025-12-14 06:00:00,22.37,29.99,30.13,49.82,61.25,0.14,191.53,0.0,0.0,14.63,11.28,30.73
2025-12-14 07:00:00,22.37,29.99,30.13,49.82,61.33,0.19,156.86,21.83,0.0,14.72,15.65,29.6
2025-12-14 08:00:00,22.37,29.99,30.13,49.81,63.45,0.48,200.75,182.45,0.0,17.16,15.39,30.23
2025-12-14 09:00:00,22.37,29.99,30.13,49.81,65.92,1.04,187.17,333.2,0.0,22.15,13.52,31.12
2025-12-14 10:00:00,22.37,29.99,30.13,49.8,64.81,1.48,211.16,417.05,0.0,28.02,12.45,30.34
2025-12-14 11:00:00,22.37,29.99,30.13,49.79,61.98,1.56,222.02,438.18,0.0,32.37,30.62,55.51
2025-12-14 12:00:00,22.37,29.99,30.13,49.79,59.4,1.53,208.76,403.5,0.0,33.27,18.87,66.82
2025-12-14 13:00:00,22.37,29.99,30.13,49.78,58.37,0.96,179.55,140.82,0.0,33.71,16.66,69.74
2025-12-14 14:00:00,22.37,29.99,30.13,49.77,59.04,1.24,210.38,33.38,0.0,33.79,18.05,71.67
2025-12-14 15:00:00,22.37,29.99,30.12,49.77,59.96,1.57,213.07,10.58,0.0,33.21,11.79,71.73
2025-12-14 16:00:00,22.37,29.99,30.12,49.76,61.16,1.44,209.81,0.0,0.0,32.28,14.52,68.72
2025-12-14 17:00:00,22.38,29.99,30.12,49.76,63.11,1.11,187.81,0.0,0.0,29.52,15.01,71.86
2025-12-14 18:00:00,22.38,29.99,30.12,49.75,65.55,0.73,212.55,0.0,0.0,25.57,15.38,43.79
2025-12-14 19:00:00,22.38,29.99,30.12,49.74,65.95,0.69,206.53,0.0,0.0,22.98,16.03,40.69
2025-12-14 20:00:00,22.38,29.99,30.12,49.74,66.09,0.45,211.12,0.0,0.0,21.68,15.74,40.33
2025-12-14 21:00:00,22.38,29.99,30.12,49.73,66.06,0.36,208.65,0.0,0.0,20.29,21.41,40.28
2025-12-14 22:00:00,22.38,29.99,30.12,49.72,65.09,0.35,206.89,0.0,0.0,19.03,13.67,39.79
2025-12-14 23:00:00,22.38,29.99,30.12,49.72,64.35,0.27,198.68,0.0,0.0,18.18,17.32,39.58
2025-12-15 00:00:00,22.38,29.99,30.12,49.71,63.8,0.32,208.55,0.0,0.0,17.56,14.25,30.69
2025-12-15 01:00:00,22.38,29.99,30.12,49.7,63.52,0.29,201.12,0.0,0.0,17.23,11.91,30.79
2025-12-15 02:00:00,22.38,29.99,30.11,49.7,62.97,0.21,190.09,0.0,0.0,16.6,12.02,30.55
2025-12-15 03:00:00,22.38,29.99,30.11,49.69,62.33,0.21,198.04,0.0,0.0,15.87,10.72,30.81
2025-12-15 04:00:00,22.38,29.99,30.11,49.69,62.19,0.18,171.1,0.0,0.0,15.7,17.16,21.6
2025-12-15 05:00:00,22.38,29.99,30.11,49.68,61.48,0.12,174.44,0.0,0.0,14.89,18.02,20.64
2025-12-15 06:00:00,22.38,29.99,30.11,49.67,61.32,0.12,135.42,0.0,0.0,14.71,14.97,21.35
2025-12-15 07:00:00,22.38,29.99,30.11,49.67,61.35,0.11,131.78,14.95,0.0,14.74,15.62,20.19
2025-12-15 08:00:00,22.38,29.99,30.11,49.66,63.67,0.28,190.92,192.88,0.0,17.4,18.92,22.07
