TIMESTAMP,PM2.5,PM10,TEMPERATURE,HUMIDITY,NO2,Ozone,CO,RH,WS,WD,SR,RF,AT
2026-01-07 09:00:00,144.28,245.46,24.73,70.31,59.65,7.12,0.71,54.12,1.04,91.96,304.17,0.0,28.12
2026-01-07 10:00:00,76.42,122.68,26.14,58.89,49.35,16.23,0.67,40.09,0.94,111.28,468.57,0.0,30.15
2026-01-07 11:00:00,58.06,90.38,27.25,47.59,43.85,26.44,0.56,32.51,0.97,109.68,573.2,0.0,31.82
2026-01-07 12:00:00,63.47,97.01,28.26,43.08,17.35,50.76,0.39,31.19,0.75,144.63,574.7,0.0,32.83
2026-01-07 13:00:00,65.65,102.38,29.18,40.08,4.05,73.89,0.29,39.74,1.06,280.75,494.4,0.0,32.23
2026-01-07 15:00:00,66.3,104.1,29.44,45.51,1.09,74.94,0.13,49.06,1.29,139.13,183.72,0.0,29.92
2026-01-07 18:00:00,109.87,178.22,26.37,67.19,3.29,42.29,0.32,70.03,1.02,273.81,0.0,0.0,26.73
2026-01-07 20:00:00,123.33,203.08,25.12,66.63,31.55,27.1,0.34,60.96,0.89,249.86,0.0,0.0,24.99
2026-01-07 21:00:00,128.25,210.06,24.64,67.6,61.4,2.33,0.51,60.75,0.84,266.35,0.0,0.0,24.5
2026-01-07 22:00:00,139.19,231.87,24.16,67.53,54.6,2.48,0.72,62.9,0.92,283.04,0.0,0.0,24.08
2026-01-07 23:00:00,130.48,213.31,23.52,68.18,50.97,2.58,0.88,64.06,0.97,287.96,0.0,0.0,23.7
2026-01-08 00:00:00,112.68,184.1,23.27,67.52,24.03,2.43,0.69,66.96,0.88,258.85,0.0,0.0,23.35
2026-01-08 01:00:00,101.84,164.09,22.59,69.36,37.3,2.06,0.73,65.99,0.6,310.78,0.0,0.0,23.31
2026-01-08 02:00:00,101.95,167.14,21.99,72.34,39.17,1.96,0.72,75.15,0.96,314.49,0.0,0.0,22.37
2026-01-08 03:00:00,104.88,173.73,21.63,74.65,48.26,2.53,0.78,81.11,0.78,317.17,0.0,0.0,21.91
2026-01-08 04:00:00,118.0,198.28,21.14,78.48,44.54,3.27,0.8,85.27,0.51,182.69,0.0,0.0,21.71
2026-01-08 05:00:00,114.69,189.18,20.93,77.28,34.45,2.77,0.76,88.18,0.6,296.94,0.0,0.0,21.31
2026-01-08 06:00:00,125.87,206.69,20.68,76.63,37.12,2.71,0.72,73.77,0.91,289.62,0.0,0.0,21.35
2026-01-08 07:00:00,175.13,291.52,20.99,76.47,32.02,2.98,0.71,67.53,0.86,145.44,6.5,0.0,21.68
2026-01-08 08:00:00,159.06,293.29,24.14,62.06,46.41,3.49,0.7,52.29,1.22,106.12,133.93,0.0,24.68
2026-01-08 09:00:00,129.65,230.26,24.42,51.64,48.61,4.15,0.73,39.25,1.0,98.02,308.1,0.0,27.96
2026-01-08 10:00:00,56.72,86.26,25.88,43.41,23.2,10.66,0.71,30.2,0.95,107.52,466.0,0.0,30.42
2026-01-08 11:00:00,57.77,88.73,27.04,40.27,8.53,19.74,0.55,24.01,1.01,108.38,584.48,0.0,32.26
2026-01-08 12:00:00,47.29,71.79,28.07,36.09,5.54,33.42,0.36,21.02,0.49,209.99,623.6,0.0,33.16
2026-01-08 16:00:00,50.41,76.23,28.03,40.92,0.78,56.0,0.25,40.17,1.1,276.17,62.33,0.0,29.1
2026-01-08 20:00:00,90.33,142.09,24.6,60.11,0.05,25.24,0.32,61.56,0.93,248.75,0.0,0.0,24.82
2026-01-08 21:00:00,85.11,134.18,24.2,61.67,27.17,9.1,0.41,64.2,0.6,244.83,0.0,0.0,24.37
2026-01-08 22:00:00,109.15,171.8,23.51,60.87,34.73,2.34,0.52,62.59,0.97,266.03,0.0,0.0,23.75
2026-01-08 23:00:00,118.85,189.98,22.65,63.1,60.73,2.63,0.71,63.78,0.99,283.97,0.0,0.0,23.12
2026-01-09 00:00:00,103.08,163.29,21.96,62.82,42.12,2.95,0.64,66.42,0.85,303.0,0.0,0.0,22.66
2026-01-09 01:00:00,78.92,124.36,21.37,62.88,14.93,3.67,0.86,67.85,0.88,315.41,0.0,0.0,22.36
2026-01-09 02:00:00,79.86,124.9,20.97,61.9,17.28,4.03,1.05,69.37,0.58,174.19,0.0,0.0,21.77
2026-01-09 07:00:00,209.08,396.97,21.02,62.78,0.49,3.07,0.54,56.93,0.82,94.82,7.08,0.0,21.74
2026-01-09 09:00:00,106.47,162.52,23.79,45.31,2.02,4.96,0.56,37.82,0.85,87.04,283.82,0.0,26.99
2026-01-09 10:00:00,54.87,81.59,25.46,39.46,0.38,9.71,0.53,29.31,0.66,123.51,482.4,0.0,30.05
2026-01-09 11:00:00,53.12,79.68,26.68,37.6,0.11,27.81,0.39,27.21,1.22,99.33,590.05,0.0,30.68
2026-01-11 00:00:00,61.95,92.54,28.03,48.74,61.45,3.04,0.52,62.16,0.94,278.94,0.0,0.0,22.24
2026-01-11 01:00:00,61.89,92.48,28.02,48.77,55.94,3.21,0.63,65.16,0.97,296.47,0.0,0.0,21.78
2026-01-11 02:00:00,61.83,92.41,28.01,48.8,48.8,2.94,0.7,68.32,0.93,295.49,0.0,0.0,21.23
2026-01-11 03:00:00,61.78,92.35,28.0,48.83,46.89,2.86,0.75,68.44,0.92,293.11,0.0,0.0,21.0
2026-01-11 04:00:00,61.72,92.29,27.99,48.86,50.04,2.42,0.72,67.77,0.93,286.11,0.0,0.0,20.63
2026-01-11 05:00:00,61.66,92.22,27.98,48.89,45.73,2.36,0.69,70.08,0.89,227.32,0.0,0.0,20.43
2026-01-11 06:00:00,61.6,92.16,27.97,48.92,36.63,2.73,0.71,76.01,0.91,307.5,0.0,0.0,20.11
2026-01-11 07:00:00,61.54,92.09,27.96,48.95,40.45,7.22,0.8,76.55,0.86,275.44,6.47,0.0,20.11
2026-01-11 08:00:00,61.48,92.03,27.95,48.98,48.79,3.95,0.72,61.26,0.66,231.06,137.4,0.0,23.11
2026-01-11 09:00:00,61.42,91.96,27.94,49.01,43.74,8.47,0.7,41.3,0.78,150.45,317.57,0.0,26.96
2026-01-11 10:00:00,61.36,91.9,27.93,49.04,29.18,19.91,0.59,31.15,0.85,73.19,455.23,0.0,29.39
2026-01-11 11:00:00,61.3,91.84,27.92,49.07,24.26,36.96,0.43,28.39,0.86,85.41,558.88,0.0,30.82
2026-01-11 12:00:00,61.24,91.77,27.91,49.1,13.09,56.63,0.32,26.64,0.72,96.06,591.72,0.0,32.31
2026-01-11 13:00:00,61.18,91.71,27.9,49.13,5.62,72.83,0.24,26.6,0.57,175.24,562.8,0.0,33.35
2026-01-11 14:00:00,61.12,91.64,27.89,49.16,17.0,78.14,0.12,39.73,1.44,283.78,423.15,0.0,30.89
2026-01-11 15:00:00,61.06,91.58,27.88,49.19,20.93,67.22,0.01,49.59,1.14,283.61,190.3,0.0,29.52
2026-01-11 16:00:00,61.0,91.52,27.87,49.22,18.37,67.78,0.2,54.88,1.07,216.56,76.6,0.0,28.69
2026-01-11 17:00:00,60.95,91.45,27.86,49.25,16.98,67.02,0.25,60.2,1.08,272.3,16.27,0.0,27.16
2026-01-11 18:00:00,60.89,91.39,27.85,49.28,32.15,49.69,0.24,60.87,0.86,253.25,0.0,0.0,25.86
2026-01-11 19:00:00,60.83,91.32,27.84,49.31,34.22,34.5,0.26,62.27,0.87,238.29,0.0,0.0,24.87
2026-01-11 20:00:00,60.77,91.26,27.83,49.34,43.72,26.23,0.35,64.55,0.86,259.68,0.0,0.0,24.42
2026-01-11 21:00:00,60.71,91.2,27.82,49.37,53.97,12.6,0.43,67.18,0.97,270.97,0.0,0.0,23.98
2026-01-11 22:00:00,60.65,91.13,27.81,49.4,60.42,5.18,0.6,66.65,0.98,271.56,0.0,0.0,23.8
2026-01-11 23:00:00,60.59,91.07,27.8,49.43,53.51,4.83,0.88,72.83,0.95,275.28,0.0,0.0,23.09
2026-01-12 00:00:00,60.53,91.0,27.79,49.46,51.23,3.68,0.79,80.58,0.93,294.78,0.0,0.0,22.79
2026-01-12 01:00:00,60.47,90.94,27.78,49.49,49.68,3.83,1.07,73.17,0.71,158.16,0.0,0.0,22.78
2026-01-12 02:00:00,60.41,90.88,27.77,49.52,48.21,3.12,1.16,63.18,0.68,297.77,0.0,0.0,22.43
2026-01-12 03:00:00,60.35,90.81,27.76,49.55,19.71,6.53,1.06,46.06,0.99,96.79,0.0,0.0,23.75
2026-01-12 04:00:00,60.29,90.75,27.75,49.58,4.46,6.1,0.88,45.42,0.94,96.44,0.0,0.0,23.61
2026-01-12 05:00:00,60.23,90.68,27.74,49.62,25.76,5.0,0.7,43.34,1.2,100.47,0.0,0.0,23.64
2026-01-12 06:00:00,60.17,90.62,27.73,49.65,42.34,3.19,0.6,43.89,1.16,97.84,0.0,0.0,23.36
2026-01-12 07:00:00,60.12,90.56,27.72,49.68,43.38,3.42,0.57,44.66,1.07,95.98,6.28,0.0,23.31
2026-01-12 08:00:00,60.06,90.49,27.71,49.71,46.61,3.27,0.62,39.47,1.29,102.97,146.6,0.0,25.58
2026-01-12 09:00:00,60.0,90.43,27.7,49.74,55.63,5.48,0.62,32.95,1.27,100.73,323.68,0.0,28.36
2026-01-12 10:00:00,59.94,90.36,27.69,49.77,40.23,15.22,0.56,27.82,1.26,107.68,482.47,0.0,30.78
2026-01-12 11:00:00,59.88,90.3,27.68,49.8,13.39,30.91,0.51,27.33,1.19,103.21,576.7,0.0,32.17
2026-01-12 12:00:00,59.82,90.24,27.67,49.83,11.67,38.86,0.42,25.82,1.02,90.69,606.4,0.0,34.13
2026-01-12 13:00:00,59.76,90.17,27.66,49.86,10.69,47.93,0.37,23.03,0.57,183.5,617.7,0.0,34.9
2026-01-12 15:00:00,59.64,90.04,27.64,49.92,0.81,84.5,0.2,36.77,1.23,271.22,183.97,0.0,32.03
2026-01-12 16:00:00,59.58,89.98,27.63,49.95,6.28,84.98,0.31,38.65,1.37,285.56,52.23,0.0,30.57
2026-01-12 21:00:00,59.29,89.66,27.58,50.1,21.28,13.75,0.3,45.47,0.62,244.11,0.0,0.0,27.14
2026-01-12 22:00:00,59.23,89.59,27.57,50.13,26.72,2.96,0.4,44.12,0.71,246.59,0.0,0.0,26.52
2026-01-12 23:00:00,59.17,89.53,27.56,50.16,58.69,2.8,0.48,46.1,0.57,189.66,0.0,0.0,25.83
2026-01-13 00:00:00,59.11,89.47,27.55,50.19,56.36,3.03,0.57,47.55,0.65,246.52,0.0,0.0,25.74
2026-01-13 01:00:00,59.05,89.4,27.54,50.22,36.71,2.78,0.61,51.33,0.97,290.62,0.0,0.0,24.84
2026-01-13 02:00:00,58.99,89.34,27.53,50.25,19.36,2.83,0.7,53.72,0.84,286.52,0.0,0.0,24.38
2026-01-13 03:00:00,58.93,89.27,27.52,50.28,41.39,2.68,0.73,57.35,0.89,308.71,0.0,0.0,23.9
2026-01-13 04:00:00,58.87,89.21,27.51,50.31,48.25,2.98,0.76,58.77,0.81,293.84,0.0,0.0,23.7
2026-01-13 05:00:00,58.81,89.15,27.5,50.34,50.32,3.16,0.81,58.42,0.87,307.2,0.0,0.0,23.62
2026-01-13 06:00:00,58.75,89.08,27.49,50.37,51.66,3.27,0.84,59.75,0.87,268.65,0.0,0.0,23.49
2026-01-13 07:00:00,58.69,89.02,27.48,50.4,50.47,3.04,0.91,58.42,0.86,62.05,5.83,0.0,24.14
2026-01-13 08:00:00,58.63,88.95,27.47,50.43,56.46,3.22,0.74,48.7,0.99,107.98,110.35,0.0,27.1
2026-01-13 09:00:00,58.57,88.89,27.46,50.46,48.23,7.01,0.76,40.02,1.22,99.13,258.93,0.0,29.52
2026-01-13 10:00:00,58.52,88.83,27.45,50.49,22.83,17.11,0.68,34.53,0.82,125.34,403.45,0.0,31.82
2026-01-13 11:00:00,58.46,88.76,27.44,50.52,9.92,40.58,0.63,33.68,0.56,154.89,450.33,0.0,33.15
2026-01-13 12:00:00,58.4,88.7,27.43,50.55,0.37,55.04,0.51,37.98,0.92,241.84,547.48,0.0,34.0
2026-01-13 13:00:00,58.34,88.63,27.42,50.58,1.92,84.51,0.46,40.48,1.02,241.87,509.33,0.0,33.74
2026-01-13 15:00:00,58.22,88.51,27.4,50.64,15.95,103.05,0.2,43.4,1.16,262.66,185.15,0.0,31.85
2026-01-13 16:00:00,58.16,88.44,27.39,50.67,24.62,87.15,0.33,43.4,1.08,268.45,58.53,0.0,30.75
2026-01-13 17:00:00,58.1,88.38,27.37,50.7,28.63,68.71,0.3,44.64,1.02,278.44,13.22,0.0,29.88
2026-01-13 18:00:00,58.04,88.31,27.36,50.73,36.26,52.65,0.28,50.35,0.73,240.6,0.0,0.0,28.37
2026-01-13 19:00:00,57.98,88.25,27.35,50.76,27.43,52.3,0.3,55.67,0.8,254.77,0.0,0.0,27.29
2026-01-13 20:00:00,57.92,88.19,27.34,50.79,34.43,35.24,0.31,53.28,0.86,252.06,0.0,0.0,26.93
2026-01-13 21:00:00,57.86,88.12,27.33,50.82,48.62,14.03,0.37,54.85,0.96,275.21,0.0,0.0,26.49
2026-01-13 22:00:00,57.8,88.06,27.32,50.85,61.88,3.56,0.6,56.48,0.97,268.53,0.0,0.0,26.22
2026-01-13 23:00:00,57.75,87.99,27.31,50.88,58.01,3.16,0.81,56.92,0.73,250.13,0.0,0.0,26.02
2026-01-14 00:00:00,57.69,87.93,27.3,50.91,58.62,3.01,0.77,61.28,0.97,283.35,0.0,0.0,25.66
2026-01-14 01:00:00,57.63,87.86,27.29,50.95,56.37,2.5,0.96,63.5,0.98,217.3,0.0,0.0,25.44
2026-01-14 02:00:00,57.57,87.8,27.28,50.98,23.44,1.72,1.06,69.08,0.87,284.78,0.0,0.0,25.16
2026-01-14 05:00:00,57.39,87.61,27.25,51.07,19.52,2.15,0.88,74.95,0.91,294.0,0.0,0.0,24.31
2026-01-14 06:00:00,57.33,87.54,27.24,51.1,22.91,2.46,0.84,79.31,0.91,294.75,0.0,0.0,24.14
2026-01-14 07:00:00,57.27,87.48,27.23,51.13,43.28,2.67,0.91,79.88,0.92,280.12,0.42,0.0,24.13
2026-01-14 08:00:00,57.21,87.42,27.22,51.16,2.08,8.65,0.77,65.48,0.6,283.41,102.18,0.0,26.04
2026-01-14 09:00:00,57.15,87.35,27.21,51.19,23.36,9.84,0.72,50.97,0.76,126.04,242.27,0.0,29.12
2026-01-14 10:00:00,57.09,87.29,27.2,51.22,1.52,30.56,0.59,43.17,0.8,238.32,414.77,0.0,31.27
2026-01-14 11:00:00,57.03,87.22,27.19,51.25,52.66,50.76,0.37,50.7,1.08,183.56,505.13,0.0,31.47
2026-01-14 15:00:00,56.8,86.97,27.15,51.37,15.0,70.9,0.03,44.02,1.44,279.35,217.93,0.0,30.56
2026-01-14 16:00:00,56.74,86.9,27.14,51.4,16.91,63.88,0.27,43.27,1.25,279.7,50.8,0.0,29.94
2026-01-14 17:00:00,56.68,86.84,27.13,51.43,19.77,57.84,0.24,47.84,1.15,277.03,10.5,0.0,28.72
2026-01-14 18:00:00,56.62,86.78,27.12,51.46,19.94,62.47,0.23,55.15,1.18,279.65,0.0,0.0,27.29
2026-01-14 19:00:00,56.56,86.71,27.11,51.49,22.42,50.58,0.21,55.78,1.05,267.65,0.0,0.0,26.45
2026-01-14 20:00:00,56.5,86.65,27.1,51.52,22.44,44.42,0.23,67.56,0.96,274.11,0.0,0.0,25.57
2026-01-14 21:00:00,56.44,86.58,27.09,51.55,19.2,41.1,0.23,74.82,0.83,274.81,0.0,0.0,24.85
2026-01-14 22:00:00,56.38,86.52,27.08,51.58,21.6,30.2,0.24,74.12,0.79,258.92,0.0,0.0,23.75
2026-01-14 23:00:00,56.32,86.46,27.07,51.61,23.19,25.64,0.28,69.24,0.89,247.7,0.0,0.0,23.23
2026-01-15 00:00:00,56.26,86.39,27.06,51.64,44.31,4.18,0.35,67.24,0.67,268.71,0.0,0.0,22.88
2026-01-15 01:00:00,56.2,86.33,27.05,51.67,46.94,0.56,0.47,67.71,0.94,283.44,0.0,0.0,22.35
2026-01-15 02:00:00,56.14,86.26,27.04,51.7,42.45,0.63,0.59,69.67,0.89,298.39,0.0,0.0,21.89
2026-01-15 03:00:00,56.09,86.2,27.03,51.73,35.8,0.45,0.67,71.27,0.81,307.94,0.0,0.0,21.66
2026-01-15 04:00:00,56.03,86.14,27.02,51.76,29.56,0.47,0.71,74.94,0.86,320.44,0.0,0.0,21.32
2026-01-15 05:00:00,55.97,86.07,27.01,51.79,28.44,0.54,0.76,73.25,0.56,337.37,0.0,0.0,21.1
2026-01-15 06:00:00,55.91,86.01,27.0,51.82,34.72,0.51,0.75,68.03,0.68,301.56,0.0,0.0,20.77
2026-01-15 07:00:00,55.85,85.94,26.99,51.85,35.08,0.76,0.73,68.78,0.61,294.97,6.92,0.0,20.77
2026-01-15 08:00:00,55.79,85.88,26.98,51.88,42.38,1.99,0.57,55.85,0.53,196.09,166.25,0.0,24.8
2026-01-15 09:00:00,55.73,85.82,26.97,51.91,61.89,9.11,0.59,43.31,0.68,132.18,351.33,0.0,28.28
2026-01-15 10:00:00,55.67,85.75,26.96,51.94,57.69,31.82,0.59,38.75,0.51,157.56,498.52,0.0,30.38
2026-01-15 11:00:00,55.61,85.69,26.95,51.97,34.04,64.27,0.51,40.24,1.02,289.54,579.95,0.0,30.98
2026-01-15 12:00:00,55.55,85.62,26.94,52.0,23.39,68.38,0.43,44.35,1.24,273.77,619.9,0.0,30.88
2026-01-15 13:00:00,55.49,85.56,26.93,52.03,15.85,71.58,0.35,45.96,1.28,275.33,619.85,0.0,30.36
2026-01-15 14:00:00,55.43,85.49,26.92,52.06,15.55,68.43,0.28,47.79,1.18,276.76,468.98,0.0,30.07
2026-01-15 15:00:00,55.37,85.43,26.91,52.09,14.78,67.8,0.23,48.88,1.18,272.86,229.4,0.0,29.38
2026-01-15 16:00:00,55.32,85.37,26.9,52.12,15.84,60.84,0.36,52.5,1.23,280.24,43.7,0.0,28.47
2026-01-15 17:00:00,55.26,85.3,26.89,52.15,14.56,57.68,0.32,57.94,1.19,266.38,11.07,0.0,27.19
2026-01-15 18:00:00,55.2,85.24,26.88,52.18,15.66,57.14,0.29,59.17,0.84,263.37,0.0,0.0,25.67
2026-01-15 19:00:00,55.14,85.17,26.87,52.21,20.61,49.39,0.28,62.7,0.53,265.13,0.0,0.0,24.38
2026-01-15 20:00:00,55.08,85.11,26.86,52.24,25.05,41.19,0.3,64.9,0.8,270.67,0.0,0.0,23.66
2026-01-15 21:00:00,55.02,85.05,26.85,52.28,24.73,37.39,0.33,70.1,0.89,272.93,0.0,0.0,23.23
2026-01-15 22:00:00,54.96,84.98,26.84,52.31,30.54,22.6,0.4,73.36,0.96,279.0,0.0,0.0,22.9
2026-01-15 23:00:00,54.9,84.92,26.83,52.34,47.97,3.07,0.5,77.75,0.92,280.72,0.0,0.0,22.6
2026-01-16 00:00:00,54.84,84.85,26.82,52.37,38.85,7.43,0.46,85.56,0.93,291.4,0.0,0.0,22.35
2026-01-16 01:00:00,54.78,84.79,26.81,52.4,41.41,2.47,0.53,99.31,0.93,292.12,0.0,0.0,22.07
2026-01-16 02:00:00,54.72,84.73,26.8,52.43,39.32,3.71,0.56,99.6,0.78,289.92,0.0,0.0,21.78
2026-01-16 03:00:00,54.66,84.66,26.79,52.46,29.18,12.82,0.55,99.59,0.81,303.12,0.0,0.0,21.45
2026-01-16 04:00:00,54.6,84.6,26.78,52.49,24.27,14.81,0.51,99.33,0.82,298.62,0.0,0.0,21.19
2026-01-16 05:00:00,54.54,84.53,26.77,52.52,34.64,0.19,0.54,99.25,0.91,300.02,0.0,0.0,21.11
2026-01-16 06:00:00,54.49,84.47,26.76,52.55,37.03,2.28,0.6,99.23,0.66,283.85,0.0,0.0,20.89
2026-01-16 07:00:00,54.43,84.41,26.75,52.58,37.42,1.0,0.73,97.35,0.73,211.1,6.6,0.0,21.31
2026-01-16 08:00:00,54.37,84.34,26.74,52.61,49.96,1.42,0.7,73.42,0.92,114.7,140.55,0.0,24.64
2026-01-16 09:00:00,54.31,84.28,26.73,52.64,68.67,8.8,0.78,55.78,0.89,119.45,313.57,0.0,27.66
2026-01-16 10:00:00,54.25,84.21,26.72,52.67,74.79,27.59,0.76,44.21,0.49,166.47,433.5,0.0,30.74
2026-01-16 11:00:00,54.19,84.15,26.71,52.7,72.03,57.63,0.7,49.43,0.8,223.23,496.45,0.0,31.36
2026-01-16 12:00:00,54.13,84.09,26.7,52.73,44.85,96.5,0.62,52.17,1.07,247.52,558.12,0.0,31.3
2026-01-16 13:00:00,54.07,84.02,26.69,52.76,24.44,87.11,0.45,55.0,1.34,272.43,595.88,0.0,30.58
2026-01-16 14:00:00,54.01,83.96,26.68,52.79,15.83,83.72,0.26,55.49,1.22,272.03,460.12,0.0,30.42
2026-01-16 15:00:00,53.95,83.89,26.67,52.82,13.07,79.94,0.13,58.27,1.2,274.38,224.7,0.0,29.55
2026-01-16 16:00:00,53.89,83.83,26.66,52.85,11.55,74.93,0.36,61.2,1.19,271.65,48.5,0.0,28.77
2026-01-16 17:00:00,53.83,83.77,26.65,52.88,12.36,67.01,0.33,74.14,1.23,277.88,12.43,0.0,27.52
2026-01-16 18:00:00,53.77,83.7,26.64,52.91,18.05,51.9,0.29,93.61,0.72,281.15,0.0,0.0,26.15
2026-01-16 19:00:00,53.72,83.64,26.63,52.94,16.45,45.12,0.28,99.59,1.04,282.61,0.0,0.0,25.6
2026-01-16 20:00:00,53.66,83.57,26.62,52.97,15.41,40.46,0.3,99.67,0.94,264.4,0.0,0.0,25.09
2026-01-16 21:00:00,53.6,83.51,26.61,53.0,24.1,31.57,0.33,99.64,0.86,256.39,0.0,0.0,24.44
2026-01-16 22:00:00,53.54,83.44,26.6,53.03,45.87,9.29,0.39,99.56,0.75,252.17,0.0,0.0,24.22
2026-01-16 23:00:00,53.48,83.38,26.59,53.06,61.93,0.04,0.46,99.55,0.84,253.56,0.0,0.0,23.82
2026-01-17 03:00:00,53.24,83.12,26.55,53.18,7.21,14.43,0.81,99.84,0.83,243.29,0.0,0.0,22.57
2026-01-17 04:00:00,53.18,83.06,26.54,53.21,1.56,22.5,0.73,99.85,0.84,241.7,0.0,0.0,22.73
2026-01-17 06:00:00,53.06,82.93,26.52,53.27,22.85,16.82,0.56,99.85,0.79,249.84,0.0,0.0,22.5
2026-01-17 07:00:00,53.0,82.87,26.51,53.3,33.16,1.91,0.55,99.85,0.7,279.79,6.73,0.0,22.34
2026-01-17 08:00:00,52.94,82.8,26.5,53.33,15.01,19.06,0.48,99.76,1.01,270.97,114.12,0.0,24.31
2026-01-17 09:00:00,52.89,82.74,26.49,53.36,15.4,28.18,0.42,86.29,0.82,290.32,282.12,0.0,26.78
2026-01-17 10:00:00,52.83,82.68,26.48,53.39,18.2,35.05,0.29,68.56,0.77,268.74,440.43,0.0,28.95
2026-01-17 11:00:00,52.77,82.61,26.47,53.42,5.96,44.26,0.2,62.07,0.9,276.07,557.4,0.0,30.11
2026-01-17 12:00:00,52.71,82.55,26.46,53.45,1.44,54.44,0.14,55.6,1.09,261.78,604.95,0.0,31.02
2026-01-17 13:00:00,52.65,82.48,26.45,53.48,0.12,59.22,0.06,52.9,1.08,254.12,561.62,0.0,31.4
2026-01-17 14:00:00,52.59,82.42,26.44,53.51,0.85,52.0,0.01,53.91,1.28,266.02,431.77,0.0,29.59
2026-01-17 15:00:00,52.53,82.36,26.43,53.54,5.54,44.13,0.0,59.69,1.33,284.59,206.6,0.0,28.47
2026-01-17 16:00:00,52.47,82.29,26.42,53.57,0.84,43.06,0.17,58.96,1.06,279.8,62.62,0.0,27.75
2026-01-17 17:00:00,52.41,82.23,26.41,53.61,6.08,38.74,0.17,61.2,1.1,283.08,28.68,0.0,27.23
2026-01-17 18:00:00,52.35,82.16,26.4,53.64,0.79,40.35,0.15,80.08,1.18,280.53,0.0,0.0,25.92
2026-01-17 19:00:00,52.29,82.1,26.39,53.67,4.36,39.87,0.17,98.72,1.27,279.55,0.0,0.0,25.25
2026-01-17 20:00:00,52.23,82.04,26.38,53.7,3.38,36.39,0.2,91.12,0.97,287.7,0.0,0.0,24.75
2026-01-17 23:00:00,52.06,81.84,26.35,53.79,1.09,34.6,0.21,82.12,0.77,279.5,0.0,0.0,23.72
2026-01-18 00:00:00,52.0,81.78,26.34,53.82,20.9,27.79,0.19,86.9,0.71,231.72,0.0,0.0,23.34
2026-01-18 01:00:00,51.94,81.72,26.33,53.85,38.15,13.52,0.19,98.38,0.77,263.05,0.0,0.0,22.68
2026-01-18 02:00:00,51.88,81.65,26.32,53.88,41.52,0.04,0.27,99.57,0.72,266.95,0.0,0.0,22.46
2026-01-18 03:00:00,51.82,81.59,26.31,53.91,38.61,1.07,0.3,99.57,0.58,190.46,0.0,0.0,22.65
2026-01-18 05:00:00,51.7,81.46,26.29,53.97,33.66,1.46,0.35,99.71,0.93,289.34,0.0,0.0,21.84
2026-01-18 07:00:00,51.58,81.33,26.27,54.03,39.39,0.04,0.45,99.73,0.85,256.81,7.33,0.0,21.74
2026-01-18 08:00:00,51.52,81.27,26.26,54.06,46.89,3.78,0.4,83.01,0.83,99.05,114.05,0.0,24.62
2026-01-18 09:00:00,51.46,81.2,26.25,54.09,43.4,13.71,0.4,67.2,1.03,102.65,275.52,0.0,26.67
2026-01-18 10:00:00,51.4,81.14,26.24,54.12,26.52,30.96,0.33,59.95,0.58,246.01,360.32,0.0,27.81
2026-01-18 11:00:00,51.34,81.07,26.23,54.15,26.86,31.28,0.2,57.64,1.36,281.05,583.0,0.0,28.34
2026-01-18 12:00:00,51.29,81.01,26.22,54.18,23.7,32.2,0.06,58.35,0.86,272.36,487.38,0.0,28.2
2026-01-18 13:00:00,51.23,80.95,26.21,54.21,18.26,38.01,0.0,58.22,1.24,270.57,527.3,0.0,28.01
2026-01-18 14:00:00,51.17,80.88,26.2,54.24,21.54,40.22,0.0,57.17,1.06,287.77,416.32,0.0,28.1
2026-01-18 15:00:00,51.11,80.82,26.19,54.27,19.09,41.44,0.0,61.21,1.4,277.86,228.65,0.0,27.21
2026-01-18 16:00:00,51.05,80.75,26.18,54.3,9.92,40.73,0.08,66.9,1.35,279.48,62.1,0.0,26.18
2026-01-18 17:00:00,50.99,80.69,26.17,54.33,30.39,27.13,0.09,65.51,1.03,283.03,14.77,0.0,25.68
2026-01-18 18:00:00,50.93,80.63,26.16,54.36,21.03,34.83,0.12,67.79,1.21,275.9,0.0,0.0,24.7
2026-01-18 19:00:00,50.87,80.56,26.15,54.39,25.05,26.13,0.12,75.11,1.05,275.59,0.0,0.0,23.97
2026-01-18 20:00:00,50.81,80.5,26.14,54.42,24.21,26.13,0.17,73.92,0.97,260.27,0.0,0.0,23.59
2026-01-18 21:00:00,50.75,80.43,26.13,54.45,20.78,24.92,0.21,74.14,0.9,246.31,0.0,0.0,22.93
2026-01-18 22:00:00,50.69,80.37,26.12,54.48,25.41,20.41,0.24,76.98,0.8,248.83,0.0,0.0,22.62
2026-01-18 23:00:00,50.63,80.31,26.11,54.51,19.9,21.59,0.25,74.5,0.93,251.5,0.0,0.0,22.31
2026-01-19 00:00:00,50.57,80.24,26.1,54.54,30.32,13.0,0.19,74.3,0.91,256.69,0.0,0.0,21.53
2026-01-19 01:00:00,50.51,80.18,26.09,54.57,38.92,0.55,0.3,71.49,0.87,266.31,0.0,0.0,21.1
2026-01-19 02:00:00,50.46,80.11,26.08,54.6,41.34,0.46,0.39,71.63,0.85,269.31,0.0,0.0,20.73
2026-01-19 03:00:00,50.4,80.05,26.07,54.63,41.61,0.41,0.4,72.07,0.88,275.73,0.0,0.0,20.49
2026-01-19 04:00:00,50.34,79.99,26.06,54.66,37.58,0.27,0.39,76.22,0.79,251.94,0.0,0.0,20.27
